,total time,count,normalized total time,normalized count
Child affect,34.56,19,0.11553852788670804,0.06351944530808602
Child gaze,272.32,10,0.9104008076998938,0.0334312870042558
Child gesture,28.88,16,0.09654955686829074,0.05349005920680928
Child prop manipulation,70.84,28,0.2368272371381481,0.09360760361191624
Child utterance,63.52,76,0.21235553505103286,0.2540777812323441
Conversational turns,1100.8000000000002,223,3.680116073428479,0.7455177001949043
Joint attention,181.04000000000002,40,0.6052400199250471,0.1337251480170232
Mutual gaze,6.639999999999901,7,0.02219837457082552,0.02340190090297906
Non-verbal scaffolding,16.04,11,0.0536237843548263,0.03677441570468138
Parent affect,48.120000000000005,11,0.16087135306447892,0.03677441570468138
Parent gaze,249.36,90,0.8336425727381226,0.3008815830383022
Parent gesture,19.16,16,0.06405434590015412,0.05349005920680928
Parent utterance,75.04,71,0.25086837767993553,0.23736213773021617
Verbal scaffolding,10.08,10,0.03369873730028985,0.0334312870042558
robot pointing,35.334,15,0.11812610950083745,0.0501469305063837
robot text,168.13,41,0.5620802284025527,0.13706827671744878
CP,203.48,57,0.680259827962597,0.19055833592425805
CPC,331.34,53,1.1077122635990115,0.17718582112255574
MG,6.639999999999901,7,0.02219837457082552,0.02340190090297906
PC,210.48000000000008,61,0.7036617288655763,0.20393085072596037
PCP,355.5000000000001,52,1.188482253001294,0.17384269242213016
affective,1.7999999999999998,2,0.006017631660766043,0.00668625740085116
child,130.34,75,0.4357433948134701,0.2507346525319185
cognitive,20.84,17,0.06967080211686909,0.05683318790723486
correction,3.067,1,0.010253375724205253,0.00334312870042558
other,5.4,3,0.01805289498229813,0.01002938610127674
parent,11.36,3,0.037977942036834585,0.01002938610127674
pick up,28.131999999999998,10,0.09404889660037241,0.0334312870042558
point at prop,83.374,47,0.2787300122692823,0.15712704892000226
positive 1,48.64,18,0.16260977998870021,0.060176316607660436
positive 2,32.36,11,0.10818364474577176,0.03677441570468138
positive 3,1.68,1,0.005616456216714974,0.00334312870042558
positive feedback,30.467,10,0.10185510211586614,0.0334312870042558
put down,13.998,5,0.04679711554855726,0.0167156435021279
song,54.466,1,0.18208684779737963,0.00334312870042558
tablet,631.86,90,2.112389300650907,0.3008815830383022
teach,29.733,10,0.09940124564975376,0.0334312870042558
technical,3.48,2,0.011634087877481018,0.00668625740085116
try again,2.867,1,0.009584749984120138,0.00334312870042558
utterance,138.56,147,0.46322391273096836,0.49143991896256023
Child affect:positive 1,18.16,11,0.06071121719972853,0.03677441570468138
Child affect:positive 2,14.72,7,0.04921085447026454,0.02340190090297906
Child affect:positive 3,1.68,1,0.005616456216714974,0.00334312870042558
Child gaze:child,1.2,1,0.004011754440510696,0.00334312870042558
Child gaze:parent,11.36,3,0.037977942036834585,0.01002938610127674
Child gaze:tablet,259.76,6,0.8684111112225485,0.02005877220255348
Child gesture:point at prop,28.88,16,0.09654955686829074,0.05349005920680928
Child prop manipulation:child,70.84,28,0.2368272371381481,0.09360760361191624
Child utterance:utterance,63.52,76,0.21235553505103286,0.2540777812323441
Conversational turns:CP,203.48,57,0.680259827962597,0.19055833592425805
Conversational turns:CPC,331.34,53,1.1077122635990115,0.17718582112255574
Conversational turns:PC,210.48000000000008,61,0.7036617288655763,0.20393085072596037
Conversational turns:PCP,355.5000000000001,52,1.188482253001294,0.17384269242213016
Joint attention:child,0.060000000000002274,1,0.0002005877220255424,0.00334312870042558
Joint attention:tablet,180.98000000000002,39,0.6050394322030215,0.13038201931659762
Mutual gaze:MG,6.639999999999901,7,0.02219837457082552,0.02340190090297906
Non-verbal scaffolding:cognitive,14.280000000000001,10,0.04773987784207728,0.0334312870042558
Non-verbal scaffolding:technical,1.76,1,0.005883906512749021,0.00334312870042558
Parent affect:positive 1,30.48,7,0.10189856278897168,0.02340190090297906
Parent affect:positive 2,17.64,4,0.05897279027550723,0.01337251480170232
Parent gaze:child,58.24,45,0.1947038155127858,0.1504407915191511
Parent gaze:tablet,191.12,45,0.6389387572253369,0.1504407915191511
Parent gesture:point at prop,19.16,16,0.06405434590015412,0.05349005920680928
Parent utterance:utterance,75.04,71,0.25086837767993553,0.23736213773021617
Verbal scaffolding:affective,1.7999999999999998,2,0.006017631660766043,0.00668625740085116
Verbal scaffolding:cognitive,6.5600000000000005,7,0.021930924274791805,0.02340190090297906
Verbal scaffolding:technical,1.72,1,0.005750181364731997,0.00334312870042558
robot pointing:point at prop,35.334,15,0.11812610950083745,0.0501469305063837
robot text:correction,3.067,1,0.010253375724205253,0.00334312870042558
robot text:other,5.4,3,0.01805289498229813,0.01002938610127674
robot text:pick up,28.131999999999998,10,0.09404889660037241,0.0334312870042558
robot text:positive feedback,30.467,10,0.10185510211586614,0.0334312870042558
robot text:put down,13.998,5,0.04679711554855726,0.0167156435021279
robot text:song,54.466,1,0.18208684779737963,0.00334312870042558
robot text:teach,29.733,10,0.09940124564975376,0.0334312870042558
robot text:try again,2.867,1,0.009584749984120138,0.00334312870042558
