,total time,count,normalized total time,normalized count
Child affect,65.28,20,0.21797782823560838,0.06678242286630158
Child gaze,277.12,10,0.9253372512354748,0.03339121143315079
Child gesture,67.0,22,0.2237211166021103,0.07346066515293175
Child prop manipulation,40.6,16,0.1355683184185922,0.05342593829304127
Child utterance,29.8,22,0.09950581007078936,0.07346066515293175
Conversational turns,490.2600000000001,81,1.637037531721651,0.2704688126085214
Joint attention,237.39999999999992,19,0.7927073594229995,0.06344330172298651
Mutual gaze,1.1999999999999886,1,0.004006945371978057,0.0033391211433150794
Non-verbal scaffolding,10.72,7,0.035795378656337654,0.023373848003205557
Parent affect,24.4,8,0.08147455589688793,0.026712969146520636
Parent affective touch,3.88,1,0.012955790036062507,0.0033391211433150794
Parent gaze,274.32,29,0.9159877120341925,0.0968345131561373
Parent gesture,13.28,9,0.04434352878322425,0.030052090289835715
Parent prop manipulation,4.4,3,0.01469213303058635,0.010017363429945237
Parent utterance,92.32000000000001,71,0.30826766395084815,0.23707760117537063
Verbal scaffolding,35.68,27,0.11913984239348202,0.09015627086950714
robot pointing,29.534,14,0.09861760384666755,0.04674769600641111
robot text,155.865,40,0.5204521170028049,0.13356484573260316
CP,69.40000000000003,16,0.2317350073460666,0.05342593829304127
CPC,111.49999999999999,12,0.3723120074796313,0.04006945371978095
MG,1.1999999999999886,1,0.004006945371978057,0.0033391211433150794
PC,128.64000000000004,30,0.42954454387605195,0.10017363429945238
PCP,180.72000000000006,23,0.6034459730199013,0.07679978629624683
affective,12.92,10,0.04314144517163082,0.03339121143315079
affective touch,3.88,1,0.012955790036062507,0.0033391211433150794
child,56.800000000000004,28,0.18966208094029652,0.09349539201282223
cognitive,27.44,19,0.09162548417256577,0.06344330172298651
instruction translation,2.8000000000000003,3,0.009349539201282222,0.010017363429945237
missing data,16.759999999999998,4,0.05596367036196072,0.013356484573260318
other,21.026,14,0.07020836115934286,0.04674769600641111
parent,5.6,4,0.01869907840256444,0.013356484573260318
pick up,15.998000000000001,7,0.05341926005075464,0.023373848003205557
point at prop,96.254,36,0.32140376652864966,0.12020836115934286
positive 1,55.56,18,0.18552157072258582,0.06010418057967143
positive 2,18.439999999999998,6,0.06157339388273005,0.020034726859890474
positive 3,15.68,4,0.05235741952718044,0.013356484573260318
positive feedback,29.533,12,0.09861426472552424,0.04006945371978095
put down,10.8,5,0.036062508347802856,0.016695605716575395
song,67.06700000000001,1,0.22394483771871246,0.0033391211433150794
tablet,757.3599999999999,43,2.528916789101108,0.1435822091625484
teach,25.000999999999998,10,0.08348136770402029,0.03339121143315079
technical,3.24,2,0.010818752504340858,0.006678242286630159
utterance,119.44,91,0.3988246293575531,0.3038600240416722
Child affect:positive 1,42.92,14,0.1433150794710832,0.04674769600641111
Child affect:positive 2,8.36,3,0.02791505275811406,0.010017363429945237
Child affect:positive 3,14.0,3,0.04674769600641111,0.010017363429945237
Child gaze:parent,1.2,1,0.004006945371978095,0.0033391211433150794
Child gaze:tablet,275.92,9,0.9213303058634967,0.030052090289835715
Child gesture:other,5.04,4,0.016829170562308,0.013356484573260318
Child gesture:point at prop,61.96,18,0.20689194603980232,0.06010418057967143
Child prop manipulation:child,27.32,15,0.09122478963536797,0.05008681714972619
Child prop manipulation:missing data,13.28,1,0.04434352878322425,0.0033391211433150794
Child utterance:utterance,29.8,22,0.09950581007078936,0.07346066515293175
Conversational turns:CP,69.40000000000003,16,0.2317350073460666,0.05342593829304127
Conversational turns:CPC,111.49999999999999,12,0.3723120074796313,0.04006945371978095
Conversational turns:PC,128.64000000000004,30,0.42954454387605195,0.10017363429945238
Conversational turns:PCP,180.72000000000006,23,0.6034459730199013,0.07679978629624683
Joint attention:tablet,237.39999999999992,19,0.7927073594229995,0.06344330172298651
Mutual gaze:MG,1.1999999999999886,1,0.004006945371978057,0.0033391211433150794
Non-verbal scaffolding:cognitive,7.48,5,0.024976626151996795,0.016695605716575395
Non-verbal scaffolding:technical,3.24,2,0.010818752504340858,0.006678242286630159
Parent affect:positive 1,12.64,4,0.0422064912515026,0.013356484573260318
Parent affect:positive 2,10.08,3,0.033658341124616,0.010017363429945237
Parent affect:positive 3,1.68,1,0.005609723520769333,0.0033391211433150794
Parent affective touch:affective touch,3.88,1,0.012955790036062507,0.0033391211433150794
Parent gaze:child,29.48,13,0.09843729130492854,0.04340857486309603
Parent gaze:missing data,0.8,1,0.0026712969146520634,0.0033391211433150794
Parent gaze:tablet,244.04,15,0.8148791238146119,0.05008681714972619
Parent gesture:other,8.52,5,0.028449312141044476,0.016695605716575395
Parent gesture:point at prop,4.76,4,0.015894216642179777,0.013356484573260318
Parent prop manipulation:parent,4.4,3,0.01469213303058635,0.010017363429945237
Parent utterance:missing data,2.68,2,0.008948844664084413,0.006678242286630159
Parent utterance:utterance,89.64,69,0.2993188192867637,0.23039935888874047
Verbal scaffolding:affective,12.92,10,0.04314144517163082,0.03339121143315079
Verbal scaffolding:cognitive,19.96,14,0.06664885802056898,0.04674769600641111
Verbal scaffolding:instruction translation,2.8000000000000003,3,0.009349539201282222,0.010017363429945237
robot pointing:point at prop,29.534,14,0.09861760384666755,0.04674769600641111
robot text:other,7.466,5,0.024929878455990383,0.016695605716575395
robot text:pick up,15.998000000000001,7,0.05341926005075464,0.023373848003205557
robot text:positive feedback,29.533,12,0.09861426472552424,0.04006945371978095
robot text:put down,10.8,5,0.036062508347802856,0.016695605716575395
robot text:song,67.06700000000001,1,0.22394483771871246,0.0033391211433150794
robot text:teach,25.000999999999998,10,0.08348136770402029,0.03339121143315079
