,total time,count,normalized total time,normalized count
Child affect,147.56,46,0.4928523714094857,0.15364061456245826
Child gaze,281.94,166,0.941683366733467,0.5544422177688711
Child gesture,7.619999999999999,4,0.025450901803607213,0.013360053440213761
Child prop manipulation,134.26,13,0.44843019372077486,0.04342017368069473
Child utterance,18.720000000000002,23,0.06252505010020042,0.07682030728122913
Conversational turns,301.5399999999996,58,1.0071476285905132,0.19372077488309955
Joint attention,111.81999999999992,65,0.37348029392117543,0.21710086840347362
Mutual gaze,40.359999999999914,37,0.13480293921175657,0.12358049432197729
Non-verbal scaffolding,0.42,1,0.0014028056112224449,0.0033400133600534404
Parent affect,31.279999999999998,12,0.1044756179024716,0.04008016032064129
Parent gaze,259.88,101,0.8680026720106881,0.3373413493653975
Parent gesture,1.8599999999999999,2,0.006212424849699399,0.006680026720106881
Parent utterance,50.48,40,0.16860387441549765,0.13360053440213762
Verbal scaffolding,28.2,18,0.09418837675350702,0.06012024048096193
robot pointing,30.332,14,0.10130928523714096,0.04676018704074816
robot text,171.58,52,0.5730794923179694,0.17368069472277892
CP,49.09999999999985,15,0.16399465597862342,0.050100200400801605
CPC,83.41999999999993,11,0.27862391449565777,0.03674014696058785
MG,40.359999999999914,37,0.13480293921175657,0.12358049432197729
PC,66.73999999999998,17,0.22291249164996654,0.05678022712090849
PCP,102.27999999999986,15,0.3416165664662654,0.050100200400801605
affective,4.96,5,0.016566466265865065,0.016700066800267203
child,231.78,57,0.7741482965931864,0.19038076152304612
cognitive,22.099999999999998,12,0.07381429525718103,0.04008016032064129
correction,6.132,2,0.020480961923847695,0.006680026720106881
instruction translation,0.88,1,0.0029392117568470275,0.0033400133600534404
other,10.713000000000001,7,0.03578156312625251,0.02338009352037408
parent,59.980000000000004,47,0.20033400133600537,0.1569806279225117
pick up,18.4,7,0.0614562458249833,0.02338009352037408
point at prop,37.952,18,0.12676018704074818,0.06012024048096193
positive 1,62.4,24,0.20841683366733468,0.08016032064128258
positive 2,92.56,25,0.30915163660654643,0.08350033400133601
positive 3,23.88,9,0.07975951903807615,0.030060120240480964
positive feedback,23.668,8,0.07905143620574483,0.026720106880427523
props,180.99999999999994,123,0.6045424181696726,0.41082164328657317
put down,39.531,14,0.13203406813627255,0.04676018704074816
robot,294.05999999999995,114,0.9821643286573145,0.38076152304609223
robot or prop,21.08,4,0.07040748162992652,0.013360053440213761
song,41.8,1,0.1396125584502338,0.0033400133600534404
teach,22.798,10,0.07614562458249834,0.033400133600534405
technical,0.68,1,0.0022712090848363395,0.0033400133600534404
try again,10.398,5,0.03472945891783567,0.016700066800267203
utterance,69.2,63,0.23112892451569808,0.21042084168336675
Child affect:positive 1,59.24,22,0.19786239144956583,0.0734802939211757
Child affect:positive 2,72.4,18,0.2418169672678691,0.06012024048096193
Child affect:positive 3,15.92,6,0.05317301269205077,0.020040080160320644
Child gaze:parent,59.980000000000004,47,0.20033400133600537,0.1569806279225117
Child gaze:props,108.4,69,0.36205744822979297,0.23046092184368738
Child gaze:robot,113.56,50,0.3792919171676687,0.16700066800267202
Child gesture:point at prop,7.619999999999999,4,0.025450901803607213,0.013360053440213761
Child prop manipulation:child,134.26,13,0.44843019372077486,0.04342017368069473
Child utterance:utterance,18.720000000000002,23,0.06252505010020042,0.07682030728122913
Conversational turns:CP,49.09999999999985,15,0.16399465597862342,0.050100200400801605
Conversational turns:CPC,83.41999999999993,11,0.27862391449565777,0.03674014696058785
Conversational turns:PC,66.73999999999998,17,0.22291249164996654,0.05678022712090849
Conversational turns:PCP,102.27999999999986,15,0.3416165664662654,0.050100200400801605
Joint attention:props,34.67999999999995,30,0.11583166332665315,0.10020040080160321
Joint attention:robot,77.13999999999997,35,0.2576486305945223,0.11690046760187042
Mutual gaze:MG,40.359999999999914,37,0.13480293921175657,0.12358049432197729
Non-verbal scaffolding:cognitive,0.42,1,0.0014028056112224449,0.0033400133600534404
Parent affect:positive 1,3.16,2,0.010554442217768873,0.006680026720106881
Parent affect:positive 2,20.16,7,0.06733466933867736,0.02338009352037408
Parent affect:positive 3,7.96,3,0.026586506346025385,0.010020040080160322
Parent gaze:child,97.52,44,0.3257181028724115,0.1469605878423514
Parent gaze:props,37.92,24,0.12665330661322646,0.08016032064128258
Parent gaze:robot,103.36,29,0.3452237808951236,0.09686038744154978
Parent gaze:robot or prop,21.08,4,0.07040748162992652,0.013360053440213761
Parent gesture:other,1.8599999999999999,2,0.006212424849699399,0.006680026720106881
Parent utterance:utterance,50.48,40,0.16860387441549765,0.13360053440213762
Verbal scaffolding:affective,4.96,5,0.016566466265865065,0.016700066800267203
Verbal scaffolding:cognitive,21.68,11,0.07241148964595859,0.03674014696058785
Verbal scaffolding:instruction translation,0.88,1,0.0029392117568470275,0.0033400133600534404
Verbal scaffolding:technical,0.68,1,0.0022712090848363395,0.0033400133600534404
robot pointing:point at prop,30.332,14,0.10130928523714096,0.04676018704074816
robot text:correction,6.132,2,0.020480961923847695,0.006680026720106881
robot text:other,8.853000000000002,5,0.029569138276553112,0.016700066800267203
robot text:pick up,18.4,7,0.0614562458249833,0.02338009352037408
robot text:positive feedback,23.668,8,0.07905143620574483,0.026720106880427523
robot text:put down,39.531,14,0.13203406813627255,0.04676018704074816
robot text:song,41.8,1,0.1396125584502338,0.0033400133600534404
robot text:teach,22.798,10,0.07614562458249834,0.033400133600534405
robot text:try again,10.398,5,0.03472945891783567,0.016700066800267203
