,total time,count,normalized total time,normalized count
Child affect,5.88,6,0.01976244731694529,0.020165762568311516
Child gaze,283.48,29,0.9527650621441582,0.09746785241350567
Child gesture,10.84,7,0.03643281104008281,0.023526722996363436
Child prop manipulation,20.92,18,0.07031129215484616,0.06049728770493455
Child utterance,5.76,7,0.019359132065579057,0.023526722996363436
Conversational turns,56.51999999999995,13,0.18996148339349433,0.043692485564674956
Joint attention,63.62000000000003,11,0.21382430243266323,0.036970564708571116
Non-verbal scaffolding,9.16,10,0.030786397520955584,0.03360960428051919
Parent gaze,79.2,6,0.266188065901712,0.020165762568311516
Parent gesture,15.52,8,0.05216210584336579,0.026887683424415356
Parent prop manipulation,3.1599999999999997,3,0.010620634952644065,0.010082881284155758
Parent utterance,51.32,43,0.17248448916762452,0.14452129840623254
Verbal scaffolding,40.36,31,0.13564836287617546,0.1041897732696095
robot pointing,42.734,15,0.14362728293237073,0.050414406420778796
robot text,206.801,44,0.6950499774815649,0.14788225883428446
CP,11.599999999999994,4,0.03898714096540225,0.013443841712207678
CPC,5.1200000000000045,1,0.017208117391625845,0.0033609604280519195
PC,18.93999999999997,5,0.06365659050730325,0.016804802140259596
PCP,20.859999999999985,3,0.070109634529163,0.010082881284155758
affective,4.359999999999999,5,0.014653787466306368,0.016804802140259596
child,20.92,18,0.07031129215484616,0.06049728770493455
cognitive,44.84,35,0.1507054655938481,0.11763361498181718
correction,12.133,3,0.04077853287355394,0.010082881284155758
missing data,9.64,3,0.03239965852642051,0.010082881284155758
other,18.708,10,0.0628768476879953,0.03360960428051919
parent,19.6,16,0.06587482438981763,0.05377536684883071
pick up,28.667,8,0.09634865259096438,0.026887683424415356
point at prop,53.934,24,0.18127003972655223,0.08066305027324606
positive 1,4.52,5,0.015191541134794675,0.016804802140259596
positive 2,1.36,1,0.004570906182150611,0.0033609604280519195
positive feedback,37.932,10,0.1274879509568654,0.03360960428051919
put down,16.933,5,0.05691114292820315,0.016804802140259596
song,54.666,1,0.18373026275988621,0.0033609604280519195
tablet,409.86,33,1.3775232410413598,0.11091169412571335
teach,37.668,10,0.1266006574038597,0.03360960428051919
technical,0.32,1,0.0010755073369766142,0.0033609604280519195
try again,7.734,2,0.025993667950553547,0.006721920856103839
utterance,54.96,48,0.1847183851257335,0.16132610054649213
Child affect:positive 1,4.52,5,0.015191541134794675,0.016804802140259596
Child affect:positive 2,1.36,1,0.004570906182150611,0.0033609604280519195
Child gaze:parent,16.44,13,0.05525418943717356,0.043692485564674956
Child gaze:tablet,267.04,16,0.8975108727069847,0.05377536684883071
Child gesture:other,5.64,4,0.018955816814212826,0.013443841712207678
Child gesture:point at prop,5.2,3,0.01747699422586998,0.010082881284155758
Child prop manipulation:child,20.92,18,0.07031129215484616,0.06049728770493455
Child utterance:utterance,5.76,7,0.019359132065579057,0.023526722996363436
Conversational turns:CP,11.599999999999994,4,0.03898714096540225,0.013443841712207678
Conversational turns:CPC,5.1200000000000045,1,0.017208117391625845,0.0033609604280519195
Conversational turns:PC,18.93999999999997,5,0.06365659050730325,0.016804802140259596
Conversational turns:PCP,20.859999999999985,3,0.070109634529163,0.010082881284155758
Joint attention:tablet,63.62000000000003,11,0.21382430243266323,0.036970564708571116
Non-verbal scaffolding:cognitive,8.84,9,0.029710890183978968,0.030248643852467276
Non-verbal scaffolding:technical,0.32,1,0.0010755073369766142,0.0033609604280519195
Parent gaze:tablet,79.2,6,0.266188065901712,0.020165762568311516
Parent gesture:missing data,7.52,1,0.025274422418950435,0.0033609604280519195
Parent gesture:other,2.0,1,0.006721920856103839,0.0033609604280519195
Parent gesture:point at prop,6.0,6,0.020165762568311516,0.020165762568311516
Parent prop manipulation:parent,3.1599999999999997,3,0.010620634952644065,0.010082881284155758
Parent utterance:missing data,2.12,2,0.00712523610747007,0.006721920856103839
Parent utterance:utterance,49.2,41,0.16535925306015445,0.1377993775501287
Verbal scaffolding:affective,4.359999999999999,5,0.014653787466306368,0.016804802140259596
Verbal scaffolding:cognitive,36.0,26,0.1209945754098691,0.08738497112934991
robot pointing:point at prop,42.734,15,0.14362728293237073,0.050414406420778796
robot text:correction,12.133,3,0.04077853287355394,0.010082881284155758
robot text:other,11.068,5,0.037199110017678644,0.016804802140259596
robot text:pick up,28.667,8,0.09634865259096438,0.026887683424415356
robot text:positive feedback,37.932,10,0.1274879509568654,0.03360960428051919
robot text:put down,16.933,5,0.05691114292820315,0.016804802140259596
robot text:song,54.666,1,0.18373026275988621,0.0033609604280519195
robot text:teach,37.668,10,0.1266006574038597,0.03360960428051919
robot text:try again,7.734,2,0.025993667950553547,0.006721920856103839
