,total time,count,normalized total time,normalized count
Child affect,144.56,18,0.4851657940663176,0.06041079339508658
Child gaze,282.0,107,0.9464357631896898,0.3591086051819036
Child gesture,7.08,4,0.02376157873540072,0.013424620754463684
Child prop manipulation,87.84,23,0.29480467176802255,0.07719156933816619
Child utterance,3.0199999999999996,4,0.01013558866962008,0.013424620754463684
Conversational turns,24.259999999999962,5,0.08142032487582213,0.016780775943079605
Joint attention,168.02000000000007,49,0.5639011947912473,0.16445160424218014
Mutual gaze,11.859999999999996,10,0.03980400053698481,0.03356155188615921
Non-verbal scaffolding,3.3600000000000003,4,0.011276681433749497,0.013424620754463684
Parent affect,29.08,10,0.09759699288495098,0.03356155188615921
Parent gaze,282.0,35,0.9464357631896898,0.11746543160155724
Parent gesture,16.28,10,0.0546382064706672,0.03356155188615921
Parent prop manipulation,0.64,1,0.0021479393207141898,0.003356155188615921
Parent utterance,45.08,34,0.15129547590280573,0.11410927641294132
Verbal scaffolding,28.32,19,0.09504631494160289,0.0637669485837025
robot pointing,39.398,17,0.13222580212109009,0.05705463820647066
robot text,179.929,52,0.6038696469324741,0.1745200698080279
CP,9.159999999999968,3,0.03074238152772173,0.010068465565847763
MG,11.859999999999996,10,0.03980400053698481,0.03356155188615921
PC,6.719999999999999,1,0.022553362867498986,0.003356155188615921
PCP,8.379999999999995,1,0.028124580480601406,0.003356155188615921
affective,6.6,3,0.02215062424486508,0.010068465565847763
child,108.28,34,0.36340448382333196,0.11410927641294132
cognitive,21.92,16,0.073566921734461,0.05369848301785474
correction,7.932,3,0.026621022956101487,0.010068465565847763
missing data,35.539999999999985,14,0.11927775540340979,0.046986172640622895
other,17.226,12,0.057813129279097854,0.04027386226339105
other vocalization,0.48,1,0.0016109544905356422,0.003356155188615921
parent,32.160000000000004,28,0.10793395086588804,0.09397234528124579
pick up,20.401,9,0.0684689220029534,0.03020539669754329
point at prop,48.438,23,0.162565445026178,0.07719156933816619
positive 1,159.6,24,0.535642368103101,0.0805477245267821
positive 2,14.04,4,0.04712041884816753,0.013424620754463684
positive feedback,15.599,6,0.052352664787219755,0.020136931131695526
props,333.32000000000005,86,1.118673647469459,0.2886293462209692
put down,22.134,9,0.0742851389448248,0.03020539669754329
robot,322.64,58,1.0828299100550407,0.19465700093972343
song,66.934,1,0.22464089139481805,0.003356155188615921
teach,28.73,13,0.09642233856893542,0.043630017452006974
technical,3.16,4,0.010605450396026311,0.013424620754463684
try again,7.733,5,0.02595314807356692,0.016780775943079605
utterance,43.74,34,0.1467982279500604,0.11410927641294132
Child affect:positive 1,133.48,15,0.44797959457645314,0.050342327829238816
Child affect:positive 2,11.08,3,0.03718619948986441,0.010068465565847763
Child gaze:missing data,5.4,3,0.018123238018525976,0.010068465565847763
Child gaze:parent,31.52,27,0.10578601154517384,0.09061619009262988
Child gaze:props,104.6,40,0.35105383272922536,0.13424620754463684
Child gaze:robot,140.48,37,0.4714726808967646,0.12417774197878909
Child gesture:point at prop,7.08,4,0.02376157873540072,0.013424620754463684
Child prop manipulation:child,87.84,23,0.29480467176802255,0.07719156933816619
Child utterance:other vocalization,0.48,1,0.0016109544905356422,0.003356155188615921
Child utterance:utterance,2.54,3,0.00852463417908444,0.010068465565847763
Conversational turns:CP,9.159999999999968,3,0.03074238152772173,0.010068465565847763
Conversational turns:PC,6.719999999999999,1,0.022553362867498986,0.003356155188615921
Conversational turns:PCP,8.379999999999995,1,0.028124580480601406,0.003356155188615921
Joint attention:missing data,4.579999999999984,3,0.015371190763860865,0.010068465565847763
Joint attention:props,83.16000000000008,35,0.2790978654853003,0.11746543160155724
Joint attention:robot,80.28,11,0.26943213854208614,0.03691770707477513
Mutual gaze:MG,11.859999999999996,10,0.03980400053698481,0.03356155188615921
Non-verbal scaffolding:cognitive,1.36,1,0.004564371056517653,0.003356155188615921
Non-verbal scaffolding:technical,2.0,3,0.006712310377231842,0.010068465565847763
Parent affect:positive 1,26.12,9,0.08766277352664786,0.03020539669754329
Parent affect:positive 2,2.96,1,0.009934219358303126,0.003356155188615921
Parent gaze:child,20.44,11,0.06859981205530943,0.03691770707477513
Parent gaze:missing data,14.12,3,0.047388911263256804,0.010068465565847763
Parent gaze:props,145.56,11,0.4885219492549335,0.03691770707477513
Parent gaze:robot,101.88,10,0.34192509061619003,0.03356155188615921
Parent gesture:missing data,7.56,2,0.025372533225936363,0.006712310377231842
Parent gesture:other,6.76,6,0.022687609075043625,0.020136931131695526
Parent gesture:point at prop,1.96,2,0.006578064169687205,0.006712310377231842
Parent prop manipulation:parent,0.64,1,0.0021479393207141898,0.003356155188615921
Parent utterance:missing data,3.88,3,0.013021882131829773,0.010068465565847763
Parent utterance:utterance,41.2,31,0.13827359377097595,0.10404081084709356
Verbal scaffolding:affective,6.6,3,0.02215062424486508,0.010068465565847763
Verbal scaffolding:cognitive,20.56,15,0.06900255067794334,0.050342327829238816
Verbal scaffolding:technical,1.16,1,0.0038931400187944684,0.003356155188615921
robot pointing:point at prop,39.398,17,0.13222580212109009,0.05705463820647066
robot text:correction,7.932,3,0.026621022956101487,0.010068465565847763
robot text:other,10.466,6,0.03512552020405423,0.020136931131695526
robot text:pick up,20.401,9,0.0684689220029534,0.03020539669754329
robot text:positive feedback,15.599,6,0.052352664787219755,0.020136931131695526
robot text:put down,22.134,9,0.0742851389448248,0.03020539669754329
robot text:song,66.934,1,0.22464089139481805,0.003356155188615921
robot text:teach,28.73,13,0.09642233856893542,0.043630017452006974
robot text:try again,7.733,5,0.02595314807356692,0.016780775943079605
