,total time,count,normalized total time,normalized count
Child affect,51.52,13,0.17208496026881595,0.04342205907404129
Child gaze,282.52,7,0.9436615484306266,0.02338110873217608
Child gesture,4.84,3,0.0161663666091046,0.010020475170932606
Child prop manipulation,42.52,17,0.14202353475601814,0.056782692635284765
Child utterance,33.12,29,0.11062604588709596,0.09686459331901519
Conversational turns,748.4599999999997,115,2.4999749488120715,0.3841182148857499
Joint attention,236.52,11,0.7900142624763267,0.03674174229341955
Non-verbal scaffolding,41.64,28,0.13908419537254457,0.09352443492870433
Parent affect,14.64,4,0.04889991883415112,0.013360633561243474
Parent gaze,253.39999999999998,16,0.846396136104774,0.053442534244973895
Parent gesture,37.32,24,0.12465471112640161,0.08016380136746085
Parent prop manipulation,6.640000000000001,6,0.02217865171166417,0.02004095034186521
Parent utterance,93.84,72,0.3134404633467719,0.24049140410238254
Verbal scaffolding,47.0,34,0.15698744434461082,0.11356538527056953
robot pointing,26.2,13,0.08751214982614475,0.04342205907404129
robot text,164.19899999999998,43,0.5484506675306543,0.14362681078336734
CP,99.95999999999994,25,0.33388223269547423,0.08350395975777171
CPC,201.39999999999992,20,0.6727078998086087,0.06680316780621737
PC,175.33999999999992,36,0.5856633721571074,0.12024570205119127
PCP,271.75999999999993,34,0.9077214441508814,0.11356538527056953
affective,12.440000000000001,10,0.04155157037546721,0.033401583903108684
child,51.68,24,0.1726193856112657,0.08016380136746085
cognitive,65.2,43,0.21777832704826863,0.14362681078336734
correction,4.2,2,0.01402866523930565,0.006680316780621737
missing data,9.6,7,0.03206552054698434,0.02338110873217608
negative,18.2,6,0.0607908827036578,0.02004095034186521
other,13.879999999999999,9,0.04636139845751485,0.030061425512797817
parent,6.640000000000001,6,0.02217865171166417,0.02004095034186521
pick up,20.001,8,0.06680650796460769,0.026721267122486948
point at prop,62.88,36,0.21002915958274743,0.12024570205119127
positive 1,29.08,7,0.09713180599024006,0.02338110873217608
positive 2,18.880000000000003,4,0.06306219040906921,0.013360633561243474
positive feedback,25.198,10,0.08416531111905326,0.033401583903108684
put down,13.8,6,0.04609418578628999,0.02004095034186521
song,66.8,1,0.223122580472766,0.0033401583903108685
tablet,759.88,26,2.5381195576294227,0.08684411814808259
teach,22.0,9,0.0734834845868391,0.030061425512797817
technical,11.0,9,0.03674174229341955,0.030061425512797817
try again,3.8,2,0.0126926018831813,0.006680316780621737
utterance,120.76,95,0.4033575272139405,0.3173150470795325
Child affect:negative,18.2,6,0.0607908827036578,0.02004095034186521
Child affect:positive 1,17.96,4,0.0599892446899832,0.013360633561243474
Child affect:positive 2,15.360000000000001,3,0.05130483287517495,0.010020475170932606
Child gaze:tablet,282.52,7,0.9436615484306266,0.02338110873217608
Child gesture:other,4.84,3,0.0161663666091046,0.010020475170932606
Child prop manipulation:child,42.52,17,0.14202353475601814,0.056782692635284765
Child utterance:utterance,33.12,29,0.11062604588709596,0.09686459331901519
Conversational turns:CP,99.95999999999994,25,0.33388223269547423,0.08350395975777171
Conversational turns:CPC,201.39999999999992,20,0.6727078998086087,0.06680316780621737
Conversational turns:PC,175.33999999999992,36,0.5856633721571074,0.12024570205119127
Conversational turns:PCP,271.75999999999993,34,0.9077214441508814,0.11356538527056953
Joint attention:tablet,236.52,11,0.7900142624763267,0.03674174229341955
Non-verbal scaffolding:cognitive,33.72,22,0.11263014092128248,0.0734834845868391
Non-verbal scaffolding:technical,7.92,6,0.026454054451262077,0.02004095034186521
Parent affect:positive 1,11.120000000000001,3,0.03714256130025686,0.010020475170932606
Parent affect:positive 2,3.52,1,0.011757357533894256,0.0033401583903108685
Parent gaze:child,9.16,7,0.030595850855247558,0.02338110873217608
Parent gaze:missing data,3.4,1,0.011356538527056953,0.0033401583903108685
Parent gaze:tablet,240.84,8,0.8044437467224695,0.026721267122486948
Parent gesture:other,0.64,1,0.002137701369798956,0.0033401583903108685
Parent gesture:point at prop,36.68,23,0.12251700975660265,0.07682364297714997
Parent prop manipulation:parent,6.640000000000001,6,0.02217865171166417,0.02004095034186521
Parent utterance:missing data,6.2,6,0.020708982019927387,0.02004095034186521
Parent utterance:utterance,87.64,66,0.2927314813268445,0.22045045376051733
Verbal scaffolding:affective,12.440000000000001,10,0.04155157037546721,0.033401583903108684
Verbal scaffolding:cognitive,31.48,21,0.10514818612698615,0.07014332619652824
Verbal scaffolding:technical,3.08,3,0.010287687842157476,0.010020475170932606
robot pointing:point at prop,26.2,13,0.08751214982614475,0.04342205907404129
robot text:correction,4.2,2,0.01402866523930565,0.006680316780621737
robot text:other,8.4,5,0.0280573304786113,0.016700791951554342
robot text:pick up,20.001,8,0.06680650796460769,0.026721267122486948
robot text:positive feedback,25.198,10,0.08416531111905326,0.033401583903108684
robot text:put down,13.8,6,0.04609418578628999,0.02004095034186521
robot text:song,66.8,1,0.223122580472766,0.0033401583903108685
robot text:teach,22.0,9,0.0734834845868391,0.030061425512797817
robot text:try again,3.8,2,0.0126926018831813,0.006680316780621737
